TC#,Section,Priority,Test Case,Steps,Expected Result,Status(PASS/FAIL/BLOCKED),mock data,Cross-Module Link,Settings need to set before entering to the module,Actual Result(What happened),Console Error(Copy-paste red text),Screenshot(Y/N),Notes,Journey Scenario,Why This Exists,Test Type,Role/Login,Supabase Verify,Playwright Spec,Defect ID
TC-P2G-034,2G Clinical Masters & Alerts,P2,"Drug schedule ""OTC"" saves and survives a reload","1) Open /settings/drugs 2) Set Drug Schedule to ""OTC"" on a drug (e.g. Dolo 650) 3) Save 4) Reload and re-read the schedule","drug_master.schedule = 'OTC' and the value still reads ""OTC"" after the reload.",,MOCK_DATA_BOOK Drug master — Dolo 650 (Schedule OTC),"Pharmacy, NDPS, Quality","Tier 0 complete (profile, departments, staff, roles, plan)",,,,,P2-Setup,The schedule decides which register a dispense is written into and whether a prescription is legally required. Each value is tested separately because one mis-stored schedule moves a drug into the wrong statutory register. Schedule OTC is sold without a prescription — the control that must NOT fire.,Positive,hospital_admin (Hospital A),drug_master where hospital_id = A → schedule = 'OTC' on the Dolo 650 row,e2e/phase-02-settings/P2G.clinical.lab-drugs.spec.ts,
TC-P2G-035,2G Clinical Masters & Alerts,P2,"Drug schedule ""H"" saves and survives a reload","1) Open /settings/drugs 2) Set Drug Schedule to ""H"" on a drug (e.g. Augmentin 625) 3) Save 4) Reload and re-read the schedule","drug_master.schedule = 'H' and the value still reads ""H"" after the reload.",,MOCK_DATA_BOOK Drug master — Augmentin 625 (Schedule H),"Pharmacy, NDPS, Quality","Tier 0 complete (profile, departments, staff, roles, plan)",,,,,P2-Setup,The schedule decides which register a dispense is written into and whether a prescription is legally required. Each value is tested separately because one mis-stored schedule moves a drug into the wrong statutory register. Schedule H is prescription-only; the register a drug inspector asks for first.,Positive,hospital_admin (Hospital A),drug_master where hospital_id = A → schedule = 'H' on the Augmentin 625 row,e2e/phase-02-settings/P2G.clinical.lab-drugs.spec.ts,
TC-P2G-036,2G Clinical Masters & Alerts,P1,"Drug schedule ""H1"" saves and survives a reload","1) Open /settings/drugs 2) Set Drug Schedule to ""H1"" on a drug (e.g. Tramadol 50) 3) Save 4) Reload and re-read the schedule","drug_master.schedule = 'H1' and the value still reads ""H1"" after the reload.",,MOCK_DATA_BOOK Drug master — Tramadol 50 (Schedule H1),"Pharmacy, NDPS, Quality","Tier 0 complete (profile, departments, staff, roles, plan)",,,,,P2-Setup,"The schedule decides which register a dispense is written into and whether a prescription is legally required. Each value is tested separately because one mis-stored schedule moves a drug into the wrong statutory register. Schedule H1 is a separate bound register with patient details, retained three years.",Positive,hospital_admin (Hospital A),drug_master where hospital_id = A → schedule = 'H1' on the Tramadol 50 row,e2e/phase-02-settings/P2G.clinical.lab-drugs.spec.ts,
TC-P2G-037,2G Clinical Masters & Alerts,P1,"Drug schedule ""NDPS"" saves and survives a reload","1) Open /settings/drugs 2) Set Drug Schedule to ""NDPS"" on a drug (e.g. Morphine Sulphate) 3) Save 4) Reload and re-read the schedule","drug_master.schedule = 'NDPS' and the value still reads ""NDPS"" after the reload.",,MOCK_DATA_BOOK Drug master — Morphine Sulphate (Schedule NDPS),"Pharmacy, NDPS, Quality","Tier 0 complete (profile, departments, staff, roles, plan)",,,,,P2-Setup,"The schedule decides which register a dispense is written into and whether a prescription is legally required. Each value is tested separately because one mis-stored schedule moves a drug into the wrong statutory register. Schedule NDPS is narcotic — dual sign-off, and a discrepancy is a criminal matter.",Positive,hospital_admin (Hospital A),drug_master where hospital_id = A → schedule = 'NDPS' on the Morphine Sulphate row,e2e/phase-02-settings/P2G.clinical.lab-drugs.spec.ts,
TC-P2G-038,2G Clinical Masters & Alerts,P1,An NDPS drug requires dual sign-off at dispensing,1) Open /settings/drugs and confirm Morphine Sulphate carries schedule NDPS 2) Open /pharmacy and attempt to dispense it 3) Observe the sign-off requirement,Dispensing requires two authorised signatures before it can complete.,,"MOCK_DATA_BOOK Drug master — Morphine Sulphate (NDPS), batch QA-MOR-A","Pharmacy, NDPS, Quality",Tier 0 complete; the NDPS drug and its batch exist,,,,,P2-Setup,"The NDPS Act requires dual authorisation and a bound register for narcotics. A discrepancy in the narcotic register is a criminal matter for the pharmacist personally, not a reconciliation problem.",Cross-Module,hospital_admin (Hospital A),"drug_master where hospital_id = A and brand = 'Morphine Sulphate' → schedule = 'NDPS', dispense requires dual sign-off",e2e/phase-02-settings/P2G.clinical.lab-drugs.spec.ts,
TC-P2G-039,2G Clinical Masters & Alerts,P2,A drug cannot be saved without a name,1) Open /settings/drugs 2) Leave Drug Name blank 3) Enter a generic and MRP 4) Attempt to save,The save is refused and no drug_master row is written.,,None — deliberately omits the required Drug Name,"Pharmacy, OPD","Tier 0 complete (profile, departments, staff, roles, plan)",,,,,P2-Setup,"An unnamed drug appears as a blank option in the prescription picker, so a doctor selects it by accident and the order reaches the pharmacy naming nothing.",Negative,hospital_admin (Hospital A),drug_master where hospital_id = A and (brand is null or brand = '') → 0 rows,e2e/phase-02-settings/P2G.clinical.lab-drugs.spec.ts,
TC-P2G-040,2G Clinical Masters & Alerts,P1,A drug saved without a generic name is flagged,1) Open /settings/drugs 2) Add a drug with a brand name but no Generic Name 3) Save 4) Inspect the row,"Either the generic is required, or the row is visibly flagged as excluded from interaction checking.",,None — deliberately omits the Generic Name,"Pharmacy, OPD, IPD","Tier 0 complete (profile, departments, staff, roles, plan)",,,,,P2-Setup,"Drug interaction and allergy checks match on the generic, not the brand. A drug with no generic dispenses normally and is invisible to every safety check — a penicillin-allergic patient could be given it with no warning.",Negative,hospital_admin (Hospital A),"drug_master where hospital_id = A → generic is set, or the row is flagged as unchecked",e2e/phase-02-settings/P2G.clinical.lab-drugs.spec.ts,
TC-P2G-041,2G Clinical Masters & Alerts,P1,A penicillin-class drug is matched to a recorded penicillin allergy,1) Open /settings/drugs and confirm Augmentin 625 carries generic Amoxicillin + Clavulanate 2) Open /opd and prescribe it for the penicillin-allergic patient PT-QA-0011 3) Observe the alert,An allergy contraindication alert fires and blocks or hard-warns before the prescription is saved.,,MOCK_DATA_BOOK Patients — PT-QA-0011 Fatima Begum (ALLERGY: Penicillin); Drug master — Augmentin 625,"Pharmacy, OPD, IPD",Tier 0 complete; the drug and the allergic patient exist,,,,,P2-Setup,MOCK_DATA_BOOK seeds a penicillin-allergic patient and the allergy-block drug together for exactly this. Drug interaction checks must be real and never mocked — an anaphylactic reaction to a drug the system knew about is the worst outcome this product can produce.,Cross-Module,hospital_admin (Hospital A),"drug_master where hospital_id = A and brand = 'Augmentin 625' → generic contains Amoxicillin, and the allergy alert fires",e2e/phase-02-settings/P2G.clinical.lab-drugs.spec.ts,
TC-P2G-042,2G Clinical Masters & Alerts,P2,The drug MRP saves and renders as currency,1) Open /settings/drugs 2) Set MRP 210 on Nefrosave 3) Save 4) Read the displayed price,The MRP stores as 210.00 and renders as ₹210.00.,,MOCK_DATA_BOOK Phase 2 additions — Nefrosave ₹210.00,"Pharmacy, Billing","Tier 0 complete (profile, departments, staff, roles, plan)",,,,,P2-Setup,"MRP is a legally printed maximum. Billing above it is an offence, so the stored value has to be exact and the display has to be unambiguous at the counter.",Positive,hospital_admin (Hospital A),drug_master where hospital_id = A and brand = 'Nefrosave' → mrp = 210,e2e/phase-02-settings/P2G.clinical.lab-drugs.spec.ts,
TC-P2G-043,2G Clinical Masters & Alerts,P2,Drug GST saves at the pharmacy slabs,1) Open /settings/drugs 2) Save drugs at GST 5% and 12% 3) Check both stored values,Both slabs store exactly.,,"MOCK_DATA_BOOK Drug master — Human Mixtard 30/70 at 5%, the rest at 12%","Pharmacy, Billing, GST","Tier 0 complete (profile, departments, staff, roles, plan)",,,,,P2-Setup,"Insulin is 5% and most other drugs are 12%. The seeded data mixes them deliberately, so a single hardcoded rate would over-charge tax on every insulin sale.",Boundary,hospital_admin (Hospital A),drug_master where hospital_id = A → gst values 5 and 12 both persist,e2e/phase-02-settings/P2G.clinical.lab-drugs.spec.ts,
TC-P2G-044,2G Clinical Masters & Alerts,P2,Drug routes save as a list,"1) Open /settings/drugs 2) Enter Routes ""oral, IV"" on a drug 3) Save 4) Reload","Both routes persist as separate values, not as one string.",,"MOCK_DATA_BOOK Config values — drug routes Oral, IV","Pharmacy, OPD, IPD","Tier 0 complete (profile, departments, staff, roles, plan)",,,,,P2-Setup,"A drug available by more than one route needs both offered at prescribing. Stored as a single blob, the picker offers ""oral, IV"" as one nonsensical option.",Positive,hospital_admin (Hospital A),drug_master where hospital_id = A → routes stored as a list,e2e/phase-02-settings/P2G.clinical.lab-drugs.spec.ts,
TC-P2G-045,2G Clinical Masters & Alerts,P2,The drug form and strength save,1) Open /settings/drugs 2) Set Form Tablet and Strength 600mg 3) Save 4) Reload,Both persist after the reload.,,MOCK_DATA_BOOK Phase 2 additions — Nefrosave Tablet 600mg,"Pharmacy, OPD, IPD","Tier 0 complete (profile, departments, staff, roles, plan)",,,,,P2-Setup,Form and strength are how a nurse confirms she is holding the right preparation. Paracetamol 650mg tablet and 125mg/5ml syrup are the same generic and very different doses.,Positive,hospital_admin (Hospital A),"drug_master where hospital_id = A and brand = 'Nefrosave' → form = 'Tablet', strength = '600mg'",e2e/phase-02-settings/P2G.clinical.lab-drugs.spec.ts,
TC-P2G-046,2G Clinical Masters & Alerts,P2,A duplicate drug brand name is rejected,1) Open /settings/drugs 2) Create Nefrosave 3) Create it again 4) Count the rows,Only one drug_master row carries that brand for Hospital A.,,phase2.invalid — duplicate drug Nefrosave,Pharmacy,"Tier 0 complete (profile, departments, staff, roles, plan)",,,,,P2-Setup,"Two rows for one drug split the stock across two identities, so the dispenser sees stock against one and the batch sits against the other. The drug appears out of stock while the shelf is full.",Negative,hospital_admin (Hospital A),drug_master where hospital_id = A and brand = 'Nefrosave' → exactly 1 row,e2e/phase-02-settings/P2G.clinical.lab-drugs.spec.ts,
TC-P2G-047,2G Clinical Masters & Alerts,P3,The drug category saves,1) Open /settings/drugs 2) Set Category to Analgesic 3) Save 4) Reload,The category persists after the reload.,,Literal category Analgesic (the placeholder the field itself suggests),"Pharmacy, Inventory","Tier 0 complete (profile, departments, staff, roles, plan)",,,,,P2-Setup,Category drives consumption analysis and reorder grouping. Uncategorised drugs fall out of every stock report the pharmacy runs.,Positive,hospital_admin (Hospital A),drug_master where hospital_id = A → category recorded where entered,e2e/phase-02-settings/P2G.clinical.lab-drugs.spec.ts,
TC-P2G-048,2G Clinical Masters & Alerts,P2,A drug can be deactivated without being deleted,1) Open /settings/drugs 2) Deactivate a drug 3) Reload,The drug is marked inactive and the row still exists.,,MOCK_DATA_BOOK Phase 2 additions — Nefrosave,"Pharmacy, MRD","Tier 0 complete (profile, departments, staff, roles, plan)",,,,,P2-Setup,"A withdrawn drug must stop being prescribable while every historical prescription that named it still resolves. Deleting would leave old prescriptions referencing nothing, which breaks a medico-legal record.",Positive,hospital_admin (Hospital A),drug_master → the row is inactive and still present,e2e/phase-02-settings/P2G.clinical.lab-drugs.spec.ts,
TC-P2G-049,2G Clinical Masters & Alerts,P1,A new drug appears in the OPD prescription search,1) Add Nefrosave under /settings/drugs 2) Open the OPD Rx tab 3) Search for Nefrosave,The drug is offered in the prescription search.,,MOCK_DATA_BOOK Phase 2 additions — Nefrosave,"OPD, Pharmacy","Tier 0 complete (profile, departments, staff, roles, plan)",,,,,P2-Setup,"SETTINGS_PREREQ_MATRIX warns that with no drug_master rows, drug search returns nothing. A doctor who cannot find a drug writes it as free text, and free text cannot be interaction-checked or dispensed against stock.",Cross-Module,hospital_admin (Hospital A),drug_master where hospital_id = A and brand = 'Nefrosave' → offered in the OPD Rx drug search,e2e/phase-02-settings/P2G.clinical.lab-drugs.spec.ts,
TC-P2G-050,2G Clinical Masters & Alerts,P2,Editing a drug MRP persists,1) Open /settings/drugs 2) Change a drug MRP 3) Save 4) Reload,The new MRP shows after the reload.,,MOCK_DATA_BOOK Drug master — the seeded MRPs,"Pharmacy, Billing","Tier 0 complete (profile, departments, staff, roles, plan)",,,,,P2-Setup,MRP changes with every new manufacturer batch. Billing an old MRP above the printed price on the strip is a consumer-law offence.,Positive,hospital_admin (Hospital A),drug_master where hospital_id = A → the edited MRP persists,e2e/phase-02-settings/P2G.clinical.lab-drugs.spec.ts,
TC-P2G-051,2G Clinical Masters & Alerts,P1,A saved drug survives a hard reload,1) Open /settings/drugs 2) Create Nefrosave 3) Hard-reload 4) Locate the drug,"The drug is still listed with its generic, schedule and MRP intact.",,MOCK_DATA_BOOK Phase 2 additions — Nefrosave,Pharmacy,"Tier 0 complete (profile, departments, staff, roles, plan)",,,,,P2-Setup,"A false save leaves the formulary short of a drug the hospital stocks, so the pharmacist cannot dispense against a prescription that names it.",Positive,hospital_admin (Hospital A),drug_master where hospital_id = A and brand = 'Nefrosave' → 1 row,e2e/phase-02-settings/P2G.clinical.lab-drugs.spec.ts,
